Unnamed: 0,Age,Sex,Job,Saving_accounts,Checking_account,Credit_amount,Duration,Default,Credit_per_Duration,Housing_own,Housing_rent,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Credit_Amount_Bin,Credit_Duration_Product,Age_Group_Label
593,20,0,1,0,1,2718,24,0,113.25,False,True,True,False,False,False,False,False,False,2,65232,3
594,40,1,1,4,0,1358,24,0,56.583333333333336,True,False,False,False,False,False,False,False,True,1,32592,1
595,32,0,1,1,1,931,6,0,155.16666666666666,True,False,True,False,False,False,False,False,False,1,5586,0
596,23,0,1,0,0,1442,24,0,60.083333333333336,False,True,True,False,False,False,False,False,False,1,34608,3
597,36,1,1,0,1,4241,24,0,176.70833333333334,True,False,False,False,False,False,False,False,False,2,101784,0
598,31,1,1,0,3,2775,18,0,154.16666666666666,True,False,True,False,False,False,False,False,False,2,49950,0
599,32,1,1,0,3,3863,24,0,160.95833333333334,False,False,False,False,False,False,False,False,False,2,92712,0
600,45,0,1,0,1,2329,7,0,332.7142857142857,True,False,False,False,False,False,True,False,False,2,16303,1
601,30,0,1,0,1,918,9,0,102.0,True,False,False,False,False,True,False,False,False,1,8262,0
602,34,0,1,0,1,1837,24,0,76.54166666666667,False,False,False,False,True,False,False,False,False,1,44088,0
603,28,0,1,0,3,3349,36,0,93.02777777777776,True,False,False,False,False,True,False,False,False,2,120564,0
604,23,0,1,0,2,1275,10,0,127.5,True,False,False,False,False,True,False,False,False,1,12750,3
605,22,1,1,2,0,2828,24,0,117.83333333333331,True,False,False,False,False,True,False,False,False,2,67872,3
606,74,1,1,0,3,4526,24,0,188.58333333333331,True,False,False,False,False,False,False,False,False,2,108624,2
607,50,0,1,1,1,2671,36,0,74.19444444444444,False,False,False,False,False,False,True,False,False,2,96156,1
608,33,1,1,0,3,2051,18,0,113.94444444444444,True,False,False,False,False,False,True,False,False,2,36918,0
610,22,0,1,1,0,741,12,0,61.75,True,False,False,True,False,False,False,False,False,1,8892,3
611,48,0,1,1,2,1240,10,0,124.0,False,False,True,False,False,False,False,False,False,1,12400,1
612,29,0,1,3,0,3357,21,0,159.85714285714286,True,False,False,False,False,False,True,False,False,2,70497,0
613,22,0,1,0,0,3632,24,0,151.33333333333334,False,True,True,False,False,False,False,False,False,2,87168,3
614,22,0,1,0,3,1808,18,0,100.44444444444444,True,False,False,False,False,True,False,False,False,1,32544,3
615,48,1,1,4,1,12204,48,1,254.25,True,False,False,False,False,False,False,False,False,3,585792,1
616,27,1,1,4,1,9157,60,1,152.61666666666667,False,False,False,False,False,False,True,False,False,0,549420,0
617,37,1,1,0,0,3676,6,0,612.6666666666666,False,True,True,False,False,False,False,False,False,2,22056,0
618,21,0,1,1,1,3441,30,0,114.7,False,True,False,False,False,True,False,False,False,2,103230,3
619,49,1,1,0,3,640,12,0,53.333333333333336,True,False,True,False,False,False,False,False,False,1,7680,1
620,27,1,1,0,1,3652,21,0,173.9047619047619,True,False,False,False,False,False,False,False,False,2,76692,0
621,32,1,1,0,3,1530,18,0,85.0,True,False,True,False,False,False,False,False,False,1,27540,0
623,22,0,1,0,0,1858,12,0,154.83333333333334,False,True,False,False,False,True,False,False,False,1,22296,3
624,65,1,1,0,0,2600,18,0,144.44444444444446,False,False,False,False,False,False,True,False,False,2,46800,2
626,41,1,1,0,2,2116,6,0,352.6666666666667,True,False,False,False,False,True,False,False,False,2,12696,1
627,29,1,1,1,1,1437,9,0,159.66666666666666,True,False,True,False,False,False,False,False,False,1,12933,0
628,36,1,1,2,3,4042,42,0,96.23809523809524,True,False,False,False,False,True,False,False,False,2,169764,0
630,28,0,1,0,0,3660,24,0,152.5,True,False,False,False,False,False,True,False,False,2,87840,0
631,44,1,1,0,0,1553,18,0,86.27777777777777,True,False,False,False,False,True,False,False,False,1,27954,1
632,23,1,1,4,1,1444,15,0,96.26666666666668,True,False,False,False,False,False,True,False,False,1,21660,3
633,19,0,1,0,3,1980,9,0,220.0,False,True,False,False,False,True,False,False,False,1,17820,3
634,25,0,1,0,1,1355,24,0,56.458333333333336,True,False,True,False,False,False,False,False,False,1,32520,0
635,47,1,1,0,3,1393,12,0,116.08333333333331,True,False,False,False,True,False,False,False,False,1,16716,1
636,28,0,1,2,3,1376,24,0,57.333333333333336,True,False,False,False,False,False,True,False,False,1,33024,0
637,21,1,1,0,3,15653,60,1,260.8833333333333,True,False,False,False,False,False,True,False,False,3,939180,3
638,34,0,1,0,3,1493,12,0,124.41666666666669,True,False,False,False,False,False,True,False,False,1,17916,0
639,26,1,1,0,0,4370,42,0,104.04761904761904,True,False,False,False,False,False,True,False,False,2,183540,0
640,27,0,0,0,0,750,18,0,41.66666666666666,True,False,False,False,True,False,False,False,False,1,13500,0
641,38,1,1,0,1,1308,15,0,87.2,True,False,False,False,False,False,False,True,False,1,19620,0
642,40,1,1,1,3,4623,15,0,308.2,True,False,False,False,True,False,False,False,False,2,69345,1
643,33,1,1,0,3,1851,24,0,77.125,True,False,False,False,False,False,True,False,False,1,44424,0
644,32,1,1,0,0,1880,18,0,104.44444444444444,True,False,False,False,False,False,True,False,False,1,33840,0
646,32,1,1,0,0,4583,30,0,152.76666666666668,True,False,False,False,False,True,False,False,False,2,137490,0
647,26,0,1,2,3,1386,12,0,115.5,True,False,True,False,False,False,False,False,False,1,16632,0
648,38,1,1,0,2,947,24,0,39.458333333333336,False,False,True,False,False,False,False,False,False,1,22728,0
649,40,1,1,0,0,684,12,0,57.0,False,True,False,False,True,False,False,False,False,1,8208,1
650,50,1,1,0,0,7476,48,1,155.75,False,False,False,False,True,False,False,False,False,0,358848,1
651,37,1,1,0,1,1922,12,0,160.16666666666666,True,False,False,False,False,True,False,False,False,1,23064,0
652,45,1,1,0,0,2303,24,0,95.95833333333331,True,False,True,False,False,False,False,False,False,2,55272,1
653,42,1,1,1,1,8086,36,1,224.61111111111111,True,False,True,False,False,False,False,False,False,0,291096,1
654,35,1,1,0,3,2346,24,0,97.75,True,False,True,False,False,False,False,False,False,2,56304,0
655,22,1,1,0,0,3973,14,0,283.7857142857143,False,False,True,False,False,False,False,False,False,2,55622,3
656,41,1,1,0,1,888,12,0,74.0,True,False,True,False,False,False,False,False,False,1,10656,1
658,28,0,1,0,1,4221,30,0,140.7,True,False,False,False,False,False,False,False,False,2,126630,0
659,41,1,1,0,1,6361,18,1,353.3888888888889,True,False,False,False,False,True,False,False,False,0,114498,1
660,23,1,1,0,2,1297,12,0,108.08333333333331,False,True,False,False,False,False,True,False,False,1,15564,3
661,23,1,1,4,0,900,12,0,75.0,True,False,True,False,False,False,False,False,False,1,10800,3
662,50,1,1,0,3,2241,21,0,106.71428571428572,True,False,False,False,False,True,False,False,False,2,47061,1
663,35,1,1,0,1,1050,6,0,175.0,True,False,False,False,False,True,False,False,False,1,6300,0
664,50,0,1,0,2,1047,6,0,174.5,True,False,False,False,True,False,False,False,False,1,6282,1
665,27,1,1,0,3,6314,24,1,263.0833333333333,True,False,False,False,False,False,False,False,True,0,151536,0
666,34,1,1,3,1,3496,30,0,116.53333333333332,True,False,False,False,False,True,False,False,False,2,104880,0
667,27,0,1,0,3,3609,48,0,75.1875,True,False,False,False,False,False,False,False,False,2,173232,0
668,43,1,1,0,0,4843,12,0,403.5833333333333,False,True,True,False,False,False,False,False,False,2,58116,1
669,47,1,1,0,2,3017,30,0,100.56666666666666,True,False,False,False,False,False,True,False,False,2,90510,1
670,27,1,1,1,3,4139,24,0,172.45833333333334,True,False,False,False,False,False,False,False,False,2,99336,0
671,31,1,1,1,3,5742,36,1,159.5,True,False,False,False,False,False,False,False,False,0,206712,0
672,42,1,1,0,3,10366,60,1,172.76666666666668,True,False,True,False,False,False,False,False,False,3,621960,1
673,24,1,1,2,3,2080,6,0,346.6666666666667,True,False,True,False,False,False,False,False,False,2,12480,3
674,41,1,1,2,3,2580,21,0,122.85714285714286,True,False,False,False,False,False,False,False,False,2,54180,1
675,26,0,1,0,3,4530,30,0,151.0,False,True,False,False,False,False,True,False,False,2,135900,0
676,33,1,1,0,3,5150,24,1,214.58333333333331,True,False,False,False,False,True,False,False,False,0,123600,0
677,24,1,1,1,1,5595,72,1,77.70833333333333,True,False,False,False,False,False,True,False,False,0,402840,3
678,64,1,1,0,0,2384,24,0,99.33333333333331,False,True,False,False,False,False,True,False,False,2,57216,2
679,26,0,1,0,3,1453,18,0,80.72222222222223,True,False,False,False,False,False,True,False,False,1,26154,0
680,56,0,1,0,3,1538,6,0,256.3333333333333,True,False,False,False,True,False,False,False,False,1,9228,1
682,33,1,1,0,3,1478,15,0,98.53333333333332,True,False,False,False,False,False,True,False,False,1,22170,0
683,47,1,1,0,3,5103,24,1,212.625,False,False,False,False,False,False,True,False,False,0,122472,1
684,31,1,1,1,1,9857,36,1,273.80555555555554,True,False,False,False,False,False,False,False,False,0,354852,0
686,27,1,1,4,2,1347,10,0,134.7,True,False,False,False,False,False,True,False,False,1,13470,0
687,30,1,1,1,1,2862,36,0,79.5,False,False,True,False,False,False,False,False,False,2,103032,0
688,35,1,1,1,3,2753,9,0,305.8888888888889,True,False,False,False,False,False,True,False,False,2,24777,0
689,31,1,1,3,0,3651,12,0,304.25,True,False,True,False,False,False,False,False,False,2,43812,0
690,25,1,1,0,0,975,15,0,65.0,True,False,False,False,False,True,False,False,False,1,14625,0
691,25,0,1,1,1,2631,15,0,175.4,True,False,False,False,False,False,False,True,False,2,39465,0
692,29,1,1,1,1,2896,24,0,120.66666666666669,True,False,False,False,False,False,True,False,False,2,69504,0
693,44,1,1,4,0,4716,6,0,786.0,True,False,True,False,False,False,False,False,False,2,28296,1
694,28,1,1,0,3,2284,24,0,95.16666666666669,True,False,False,False,False,False,True,False,False,2,54816,0
695,50,1,1,2,3,1236,6,0,206.0,False,True,True,False,False,False,False,False,False,1,7416,1
696,29,1,1,0,1,1103,12,0,91.91666666666669,True,False,False,False,False,False,True,False,False,1,13236,0
697,38,0,0,0,3,926,12,0,77.16666666666667,True,False,True,False,False,False,False,False,False,1,11112,0
698,24,1,1,0,3,1800,18,0,100.0,True,False,False,False,False,False,True,False,False,1,32400,3
699,40,1,1,0,2,1905,15,0,127.0,False,True,False,False,True,False,False,False,False,1,28575,1
700,29,0,1,2,3,1123,12,0,93.58333333333331,False,True,False,False,False,True,False,False,False,1,13476,0
701,46,1,1,0,0,6331,48,1,131.89583333333334,False,False,True,False,False,False,False,False,False,0,303888,1
702,47,0,1,1,2,1377,24,0,57.375,False,False,False,False,False,False,True,False,False,1,33048,1
703,41,1,1,1,1,2503,30,0,83.43333333333334,True,False,False,False,False,False,False,False,False,2,75090,1
704,32,0,1,0,1,2528,27,0,93.62962962962963,True,False,False,False,False,False,False,False,False,2,68256,0
705,35,0,1,2,3,5324,15,1,354.93333333333334,False,False,True,False,False,False,False,False,False,0,79860,0
706,24,1,1,1,1,6560,48,1,136.66666666666666,True,False,True,False,False,False,False,False,False,0,314880,3
707,25,0,1,0,1,2969,12,0,247.41666666666663,False,True,False,False,False,True,False,False,False,2,35628,0
708,25,0,1,0,1,1206,9,0,134.0,True,False,False,False,False,False,True,False,False,1,10854,0
709,37,1,1,0,1,2118,9,0,235.33333333333331,True,False,False,False,False,False,True,False,False,2,19062,0
710,32,1,1,2,3,629,18,0,34.94444444444444,True,False,False,False,False,False,True,False,False,1,11322,0
711,35,0,1,0,0,1198,6,0,199.66666666666663,False,False,False,False,True,False,False,False,False,1,7188,0
713,25,1,1,0,0,1138,9,0,126.44444444444444,True,False,False,False,False,False,True,False,False,1,10242,0
714,27,1,1,0,1,14027,60,1,233.78333333333333,True,False,True,False,False,False,False,False,False,3,841620,0
717,32,1,1,0,3,1505,18,0,83.61111111111111,False,False,False,False,False,False,True,False,False,1,27090,0
718,31,1,1,4,2,3148,24,0,131.16666666666666,True,False,False,False,False,False,True,False,False,2,75552,0
719,31,1,1,1,1,6148,20,1,307.4,True,False,True,False,False,False,False,False,False,0,122960,0
720,34,1,1,0,2,1337,9,0,148.55555555555554,True,False,False,False,False,False,True,False,False,1,12033,0
721,24,0,1,3,1,433,6,0,72.16666666666667,False,True,False,False,True,False,False,False,False,1,2598,3
722,24,0,1,0,0,1228,12,0,102.33333333333331,True,False,True,False,False,False,False,False,False,1,14736,3
723,66,0,1,2,1,790,9,0,87.77777777777777,True,False,False,False,False,False,True,False,False,1,7110,2
724,21,0,1,0,3,2570,27,0,95.1851851851852,False,True,True,False,False,False,False,False,False,2,69390,3
725,41,0,1,3,3,250,6,0,41.66666666666666,True,False,True,False,False,False,False,False,False,1,1500,1
726,47,1,1,2,3,1316,15,0,87.73333333333333,True,False,False,False,False,False,True,False,False,1,19740,1
727,25,0,1,0,0,1882,18,0,104.55555555555556,False,True,False,False,False,False,True,False,False,1,33876,0
728,59,0,1,0,1,6416,48,1,133.66666666666666,False,True,False,False,False,False,False,False,False,0,307968,1
729,36,1,1,3,2,1275,24,0,53.125,True,False,False,False,False,False,False,False,False,1,30600,0
730,33,1,1,0,1,6403,24,1,266.7916666666667,True,False,False,False,False,False,True,False,False,0,153672,0
731,21,1,1,0,0,1987,24,0,82.79166666666667,False,True,False,False,False,False,True,False,False,1,47688,3
732,44,0,1,0,1,760,8,0,95.0,True,False,False,False,False,False,True,False,False,1,6080,1
733,28,0,1,3,3,2603,24,0,108.45833333333331,False,True,True,False,False,False,False,False,False,2,62472,0
734,37,0,1,0,3,3380,4,0,845.0,True,False,True,False,False,False,False,False,False,2,13520,0
735,29,0,0,4,1,3990,36,0,110.83333333333331,True,False,False,True,False,False,False,False,False,2,143640,0
736,23,0,1,0,1,11560,24,1,481.6666666666667,False,True,True,False,False,False,False,False,False,3,277440,3
737,35,1,1,1,0,4380,18,0,243.33333333333331,True,False,True,False,False,False,False,False,False,2,78840,0
738,45,1,1,0,3,6761,6,1,1126.8333333333333,True,False,True,False,False,False,False,False,False,0,40566,1
739,26,0,1,1,1,4280,30,0,142.66666666666666,False,True,False,False,False,False,False,False,False,2,128400,0
740,32,1,1,1,0,2325,24,0,96.875,True,False,True,False,False,False,False,False,False,2,55800,0
741,23,1,1,0,1,1048,10,0,104.8,True,False,False,False,False,False,True,False,False,1,10480,3
743,22,1,1,2,0,2483,24,0,103.45833333333331,True,False,False,False,False,True,False,False,False,2,59592,3
744,30,1,1,4,0,14179,39,1,363.56410256410254,True,False,False,False,False,True,False,False,False,3,552981,0
745,28,1,1,0,0,1797,13,0,138.23076923076923,True,False,False,False,False,False,False,False,False,1,23361,0
746,23,0,1,0,0,2511,15,0,167.4,False,True,True,False,False,False,False,False,False,2,37665,3
747,37,0,1,0,0,1274,12,0,106.16666666666669,True,False,True,False,False,False,False,False,False,1,15288,0
749,33,1,1,0,3,3029,15,0,201.9333333333333,True,False,True,False,False,False,False,False,False,2,45435,0
750,49,0,1,0,0,428,6,0,71.33333333333333,True,False,False,False,False,True,False,False,False,1,2568,1
751,23,0,1,0,0,976,18,0,54.22222222222222,True,False,True,False,False,False,False,False,False,1,17568,3
752,23,0,1,1,1,841,12,0,70.08333333333333,False,True,False,False,False,False,False,False,False,1,10092,3
753,25,0,1,0,3,5771,30,1,192.36666666666667,True,False,False,False,False,False,True,False,False,0,173130,0
754,55,1,1,3,3,1555,12,0,129.58333333333334,False,False,False,False,False,False,False,True,False,1,18660,1
755,32,0,1,4,0,1285,24,0,53.54166666666666,False,True,True,False,False,False,False,False,False,1,30840,0
756,74,1,0,0,2,1299,6,0,216.5,True,False,True,False,False,False,False,False,False,1,7794,2
757,39,1,1,4,2,1271,15,0,84.73333333333333,False,False,False,False,False,False,True,False,False,1,19065,0
758,31,1,1,0,3,1393,24,0,58.04166666666666,True,False,True,False,False,False,False,False,False,1,33432,0
759,35,1,1,0,0,691,12,0,57.583333333333336,True,False,True,False,False,False,False,False,False,1,8292,0
761,24,0,1,0,0,2124,18,0,118.0,False,True,False,False,False,True,False,False,False,2,38232,3
762,24,1,1,0,0,2214,12,0,184.5,True,False,False,False,False,False,True,False,False,2,26568,3
764,27,1,1,1,3,2463,24,0,102.625,True,False,True,False,False,False,False,False,False,2,59112,0
765,40,1,1,0,1,1155,12,0,96.25,True,False,False,False,False,False,True,False,False,1,13860,1
766,31,1,1,0,0,3108,30,0,103.6,True,False,False,False,False,True,False,False,False,2,93240,0
768,28,1,1,0,1,3617,12,0,301.4166666666667,False,True,False,False,False,True,False,False,False,2,43404,0
769,63,1,1,0,3,1655,12,0,137.91666666666666,True,False,False,False,False,False,True,False,False,1,19860,2
770,26,0,1,4,0,2812,24,0,117.16666666666669,False,True,True,False,False,False,False,False,False,2,67488,0
771,25,0,1,0,0,8065,36,1,224.02777777777777,True,False,False,False,True,False,False,False,False,0,290340,0
772,36,1,1,0,3,3275,21,0,155.95238095238096,True,False,True,False,False,False,False,False,False,2,68775,0
773,52,1,1,1,3,2223,24,0,92.625,True,False,False,False,False,False,True,False,False,2,53352,1
774,66,1,0,2,2,1480,12,0,123.33333333333331,False,False,True,False,False,False,False,False,False,1,17760,2
775,25,0,1,4,0,1371,24,0,57.125,False,True,True,False,False,False,False,False,False,1,32904,0
776,37,1,1,0,3,3535,36,0,98.19444444444444,True,False,True,False,False,False,False,False,False,2,127260,0
777,25,0,1,0,0,3509,18,0,194.94444444444449,True,False,False,False,False,False,True,False,False,2,63162,0
778,38,1,1,3,3,5711,36,1,158.63888888888889,True,False,True,False,False,False,False,False,False,0,205596,0
779,67,0,1,0,1,3872,18,0,215.11111111111111,True,False,False,False,False,False,False,True,False,2,69696,2
780,25,1,1,0,1,4933,39,0,126.48717948717947,True,False,False,False,False,False,True,False,False,2,192387,0
781,60,1,1,3,3,1940,24,0,80.83333333333333,True,False,True,False,False,False,False,False,False,1,46560,2
782,31,1,1,0,1,1410,12,0,117.5,True,False,False,False,True,False,False,False,False,1,16920,0
783,23,0,1,1,1,836,12,0,69.66666666666667,True,False,True,False,False,False,False,False,False,1,10032,3
784,60,1,1,4,1,6468,20,1,323.4,True,False,True,False,False,False,False,False,False,0,129360,2
785,35,1,1,3,1,1941,18,0,107.83333333333331,True,False,False,False,False,False,False,False,False,1,34938,0
786,40,1,1,2,3,2675,22,0,121.5909090909091,True,False,False,False,False,False,True,False,False,2,58850,1
788,50,1,1,0,1,6224,48,1,129.66666666666666,False,False,False,False,True,False,False,False,False,0,298752,1
789,27,1,1,0,0,5998,40,1,149.95,True,False,False,False,True,False,False,False,False,0,239920,0
790,39,0,1,0,1,1188,21,0,56.57142857142857,True,False,False,False,False,False,False,False,False,1,24948,0
793,51,1,1,0,2,2892,24,0,120.5,False,False,False,False,False,True,False,False,False,2,69408,1
794,32,1,1,2,3,3062,24,0,127.58333333333331,False,True,False,False,False,True,False,False,False,2,73488,0
795,22,0,1,1,3,2301,9,0,255.66666666666663,False,True,False,False,False,True,False,False,False,2,20709,3
796,51,1,1,4,0,7511,18,1,417.27777777777777,False,False,True,False,False,False,False,False,False,0,135198,1
797,22,0,1,0,3,1258,12,0,104.83333333333331,False,True,False,False,False,True,False,False,False,1,15096,3
799,35,1,0,4,1,1549,9,0,172.11111111111111,True,False,True,False,False,False,False,False,False,1,13941,0
800,54,1,1,0,3,1597,24,0,66.54166666666667,False,False,False,False,True,False,False,False,False,1,38328,1
801,48,0,1,0,1,1795,18,0,99.72222222222224,False,True,False,False,False,False,True,False,False,1,32310,1
802,24,0,1,0,0,4272,20,0,213.6,True,False,False,False,False,True,False,False,False,2,85440,3
804,24,0,0,4,1,7472,12,1,622.6666666666666,False,True,True,False,False,False,False,False,False,0,89664,3
805,24,1,1,0,0,9271,36,1,257.52777777777777,True,False,True,False,False,False,False,False,False,0,333756,3
806,26,1,1,0,1,590,6,0,98.33333333333331,True,False,False,False,False,False,True,False,False,1,3540,0
808,55,1,1,0,1,9283,42,1,221.02380952380952,False,False,True,False,False,False,False,False,False,0,389886,1
809,26,0,0,0,1,1778,15,0,118.53333333333332,False,True,True,False,False,False,False,False,False,1,26670,0
810,26,1,1,0,1,907,8,0,113.375,True,False,False,False,False,False,False,False,False,1,7256,0
811,28,1,1,0,1,484,6,0,80.66666666666667,True,False,False,False,False,False,True,False,False,1,2904,0
812,24,1,1,0,0,9629,36,1,267.47222222222223,True,False,True,False,False,False,False,False,False,0,346644,3
813,54,1,1,0,0,3051,48,0,63.5625,True,False,False,True,False,False,False,False,False,2,146448,1
814,46,1,1,0,0,3931,48,0,81.89583333333333,False,False,True,False,False,False,False,False,False,2,188688,1
815,54,0,1,0,1,7432,36,1,206.44444444444449,False,True,True,False,False,False,False,False,False,0,267552,1
816,62,1,1,2,3,1338,6,0,223.0,True,False,False,True,False,False,False,False,False,1,8028,2
817,24,0,1,0,3,1554,6,0,259.0,False,True,False,False,False,False,True,False,False,1,9324,3
818,43,1,1,0,0,15857,36,1,440.47222222222223,True,False,False,False,False,False,False,False,True,3,570852,1
819,26,1,1,0,0,1345,18,0,74.72222222222223,True,False,False,False,False,False,True,False,False,1,24210,0
820,27,1,1,0,3,1101,12,0,91.75,True,False,True,False,False,False,False,False,False,1,13212,0
821,24,1,1,0,2,3016,12,0,251.33333333333331,True,False,False,False,False,False,True,False,False,2,36192,3
822,41,1,1,0,0,2712,36,0,75.33333333333333,True,False,False,False,False,True,False,False,False,2,97632,1
823,47,1,1,0,0,731,8,0,91.375,True,False,True,False,False,False,False,False,False,1,5848,1
824,35,1,1,0,3,3780,18,0,210.0,True,False,False,False,False,True,False,False,False,2,68040,0
825,30,1,1,0,0,1602,21,0,76.28571428571429,True,False,True,False,False,False,False,False,False,1,33642,0
826,33,0,1,0,0,3966,18,0,220.33333333333331,False,True,True,False,False,False,False,False,False,2,71388,0
827,36,1,1,0,3,4165,18,0,231.38888888888889,True,False,False,False,False,False,False,False,False,2,74970,0
828,47,1,1,4,0,8335,36,1,231.52777777777777,False,False,True,False,False,False,False,False,False,0,300060,1
829,38,1,1,4,1,6681,48,1,139.1875,False,False,False,False,False,False,False,False,False,0,320688,0
830,44,1,1,2,3,2375,24,0,98.95833333333331,True,False,False,False,False,False,False,False,False,2,57000,1
831,23,0,1,0,0,1216,18,0,67.55555555555556,False,True,True,False,False,False,False,False,False,1,21888,3
832,29,1,1,0,0,11816,45,1,262.5777777777778,False,True,False,False,False,False,False,False,False,3,531720,0
833,42,0,1,4,1,5084,24,1,211.83333333333331,True,False,False,False,False,False,True,False,False,0,122016,1
834,25,0,1,0,2,2327,15,0,155.13333333333333,True,False,False,False,False,False,True,False,False,2,34905,0
835,48,1,1,0,0,1082,12,0,90.16666666666669,True,False,True,False,False,False,False,False,False,1,12984,1
837,23,0,1,0,3,601,4,0,150.25,False,True,False,False,False,True,False,False,False,1,2404,3
838,63,1,1,0,0,2957,24,0,123.20833333333331,True,False,True,False,False,False,False,False,False,2,70968,2
839,46,1,1,0,3,2611,24,0,108.79166666666669,True,False,False,False,False,False,True,False,False,2,62664,1
840,29,1,1,0,0,5179,36,1,143.86111111111111,True,False,False,False,False,True,False,False,False,0,186444,0
841,28,1,1,0,3,2993,21,0,142.52380952380952,True,False,True,False,False,False,False,False,False,2,62853,0
842,23,0,1,0,3,1943,18,0,107.94444444444444,True,False,False,False,False,False,False,True,False,1,34974,3
843,50,1,1,0,3,1559,24,0,64.95833333333333,True,False,False,False,False,False,False,False,False,1,37416,1
844,47,1,1,0,3,3422,18,0,190.11111111111111,True,False,False,False,False,True,False,False,False,2,61596,1
845,35,1,1,4,1,3976,21,0,189.33333333333331,True,False,False,False,False,True,False,False,False,2,83496,0
847,28,1,1,0,3,1249,24,0,52.04166666666666,True,False,True,False,False,False,False,False,False,1,29976,0
848,59,1,1,0,0,1364,9,0,151.55555555555554,True,False,False,False,False,False,True,False,False,1,12276,1
849,57,1,1,0,0,709,12,0,59.083333333333336,True,False,False,False,False,False,True,False,False,1,8508,1
850,33,1,1,0,0,2235,20,0,111.75,False,True,True,False,False,False,False,False,False,2,44700,0
852,35,1,1,0,3,1471,15,0,98.06666666666666,False,False,False,False,False,False,True,False,False,1,22065,0
853,32,1,1,0,0,1442,18,0,80.11111111111111,False,False,True,False,False,False,False,False,False,1,25956,0
854,45,1,1,0,3,10875,36,1,302.0833333333333,True,False,True,False,False,False,False,False,False,3,391500,1
855,33,1,1,1,3,1474,24,0,61.41666666666666,True,False,True,False,False,False,False,False,False,1,35376,0
857,28,1,1,0,3,3343,15,0,222.86666666666667,False,False,False,False,False,True,False,False,False,2,50145,0
858,29,0,1,0,0,3959,15,0,263.93333333333334,True,False,True,False,False,False,False,False,False,2,59385,0
859,26,1,1,1,3,3577,9,0,397.44444444444446,False,True,True,False,False,False,False,False,False,2,32193,0
860,27,1,1,3,3,5804,24,1,241.83333333333331,True,False,True,False,False,False,False,False,False,0,139296,0
861,28,1,1,0,3,2169,18,0,120.5,True,False,False,False,False,False,False,False,False,2,39042,0
862,35,0,1,0,0,2439,24,0,101.625,True,False,False,False,False,False,True,False,False,2,58536,0
863,32,1,1,3,3,4526,27,0,167.62962962962962,True,False,False,False,False,True,False,False,False,2,122202,0
864,25,1,1,0,3,2210,10,0,221.0,False,True,False,False,False,True,False,False,False,2,22100,0
865,20,0,1,2,3,2221,15,0,148.06666666666666,False,True,False,False,False,True,False,False,False,2,33315,3
866,27,0,1,0,0,2389,18,0,132.72222222222223,True,False,False,False,False,False,True,False,False,2,43002,0
867,42,1,1,0,3,3331,12,0,277.5833333333333,True,False,False,False,False,True,False,False,False,2,39972,1
869,24,0,1,0,0,652,12,0,54.333333333333336,False,True,False,False,False,True,False,False,False,1,7824,3
870,40,0,1,2,3,7678,36,1,213.27777777777777,True,False,False,False,False,True,False,False,False,0,276408,1
871,46,1,1,0,2,1343,6,0,223.83333333333331,True,False,True,False,False,False,False,False,False,1,8058,1
872,26,1,1,1,0,1382,24,0,57.583333333333336,True,False,False,False,False,False,False,False,False,1,33168,0
874,29,1,1,0,0,3590,12,0,299.1666666666667,True,False,False,False,False,True,False,False,False,2,43080,0
875,40,0,1,3,1,1322,11,0,120.1818181818182,True,False,True,False,False,False,False,False,False,1,14542,1
876,36,1,1,0,0,1940,18,0,107.77777777777776,False,False,False,False,False,False,True,False,False,1,34920,0
877,28,1,1,0,3,3595,36,0,99.86111111111111,True,False,False,False,False,False,True,False,False,2,129420,0
878,27,1,1,0,0,1422,9,0,158.0,False,False,True,False,False,False,False,False,False,1,12798,0
880,38,1,1,0,3,7814,24,1,325.5833333333333,True,False,True,False,False,False,False,False,False,0,187536,0
882,36,1,1,4,1,2181,30,0,72.7,True,False,True,False,False,False,False,False,False,2,65430,0
883,65,0,0,0,3,1098,18,0,61.0,True,False,False,False,False,False,True,False,False,1,19764,2
884,43,1,1,0,1,4057,24,0,169.04166666666666,True,False,False,False,False,True,False,False,False,2,97368,1
885,53,0,1,0,0,795,12,0,66.25,True,False,False,False,True,False,False,False,False,1,9540,1
886,34,1,1,4,1,2825,24,0,117.70833333333331,True,False,False,False,False,False,False,False,False,2,67800,0
887,23,1,1,0,1,15672,48,1,326.5,True,False,False,False,False,False,False,False,False,3,752256,3
888,34,1,1,0,3,6614,36,1,183.72222222222223,True,False,True,False,False,False,False,False,False,0,238104,0
890,43,1,1,0,0,2442,27,0,90.44444444444444,True,False,False,False,False,False,False,False,False,2,65934,1
891,46,1,1,0,3,1829,15,0,121.93333333333334,True,False,False,False,False,False,True,False,False,1,27435,1
892,38,1,1,0,0,2171,12,0,180.91666666666663,True,False,True,False,False,False,False,False,False,2,26052,0
893,34,1,1,0,1,5800,36,1,161.11111111111111,True,False,True,False,False,False,False,False,False,0,208800,0
896,28,0,1,0,0,2606,21,0,124.0952380952381,False,True,False,False,False,False,True,False,False,2,54726,0
897,35,0,1,3,3,1592,12,0,132.66666666666666,True,False,False,False,False,True,False,False,False,1,19104,0
